IdVenta,SKU,Documento_Identidad,FechaVenta,Departamento,Provincia,Distrito,Zona_Logistica,Nombre_Sucursal,Nombre_Promo,Descripcion,Cantidad,Monto_Bruto,Monto_Descuento,Es_Evento
15973,MOU-LOG-G5,45321678,2023-12-13,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Debito,1,280,28.0,1
15974,LAP-MAC-03,49586712,2023-11-10,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,5,25500,3825.0,1
15975,LAP-MAC-03,76543210,2025-07-05,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,3,15300,3060.0,1
15976,KEY-HYP-ALL,45321678,2024-03-11,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,6,2340,0.0,0
15977,SSD-1TB-01,71234567,2024-04-24,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Descuento Black Friday,Yape,7,2240,448.0,1
15978,AUD-SNY-WH,71234567,2023-10-02,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,1,950,95.0,1
15979,KEY-HYP-ALL,71234567,2025-07-24,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Descuento Black Friday,Efectivo,7,2730,546.0,1
15980,MOU-LOG-G5,70615243,2023-07-03,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,3,840,126.0,1
15981,MOU-LOG-G5,49586712,2023-10-16,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,3,840,126.0,1
15982,LAP-GMR-01,76543210,2025-01-03,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Debito,3,12600,0.0,0
15983,LAP-OFF-02,49586712,2025-07-29,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,8,20000,2000.0,1
15984,RAM-16G-01,44332211,2025-12-13,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Credito,5,1050,105.0,1
15985,AUD-SNY-WH,76543210,2024-01-27,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,7,6650,0.0,0
15986,LAP-MAC-03,76543210,2025-04-11,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,3,15300,1530.0,1
15987,GPU-RTX-40,09876543,2024-01-24,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Debito,7,12950,1295.0,1
15988,LAP-OFF-02,71234567,2024-09-28,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Tarjeta Credito,6,15000,1500.0,1
15989,SSD-2TB-02,55667788,2024-01-31,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Yape,3,2040,408.0,1
15990,MNT-GMR-27,55667788,2023-08-07,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,4,3800,380.0,1
15991,MOU-LOG-G5,44332211,2025-03-15,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Yape,2,560,84.0,1
15992,RAM-16G-01,10293847,2023-04-01,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,5,1050,210.0,1
15993,KEY-HYP-ALL,09876543,2023-12-04,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,4,1560,0.0,0
15994,AUD-SNY-WH,49586712,2023-06-15,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,8,7600,0.0,0
15995,SSD-2TB-02,09876543,2025-07-26,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Plin,2,1360,136.0,1
15996,MNT-GMR-27,71234567,2025-01-27,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,7,6650,1330.0,1
15997,KEY-HYP-ALL,55667788,2023-04-21,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,7,2730,546.0,1
15998,LAP-MAC-03,10293847,2023-12-10,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,9,45900,0.0,0
15999,LAP-OFF-02,76543210,2024-08-02,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,9,22500,2250.0,1
16000,MNT-GMR-27,41253698,2025-11-08,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,2,1900,380.0,1
16001,MOU-LOG-G5,49586712,2023-12-20,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Plin,5,1400,280.0,1
16002,GPU-RTX-40,49586712,2025-12-12,Lima,Lima,Miraflores,Lima,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Efectivo,1,1850,277.5,1
16003,KEY-HYP-ALL,70615243,2023-06-05,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,8,3120,0.0,0
16004,MOU-LOG-G5,76543210,2023-04-03,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Credito,2,560,112.0,1
16005,RAM-16G-01,70615243,2023-10-17,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Efectivo,8,1680,168.0,1
16006,SSD-2TB-02,70615243,2025-09-25,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Plin,7,4760,952.0,1
16007,GPU-RTX-40,70615243,2023-01-31,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Back to School,Tarjeta Debito,9,16650,1665.0,1
16008,LAP-OFF-02,55667788,2023-08-15,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Plin,1,2500,250.0,1
16009,MOU-LOG-G5,76543210,2023-11-28,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Efectivo,4,1120,0.0,0
16010,RAM-16G-01,45321678,2023-03-04,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Debito,1,210,0.0,0
16011,AUD-SNY-WH,73418529,2023-01-30,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Debito,2,1900,380.0,1
16012,MNT-GMR-27,71234567,2025-11-02,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Debito,8,7600,0.0,0
16013,LAP-GMR-01,44332211,2023-03-12,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Efectivo,2,8400,1260.0,1
16014,KEY-HYP-ALL,71234567,2023-11-18,Lima,Lima,Ate,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Credito,4,1560,234.0,1
16015,MNT-GMR-27,76543210,2024-05-14,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,5,4750,712.5,1
16016,GPU-RTX-40,09876543,2023-08-27,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Efectivo,5,9250,1387.5,1
16017,LAP-OFF-02,55667788,2024-06-02,Lima,Lima,Miraflores,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,7,17500,1750.0,1
16018,LAP-GMR-01,49586712,2025-12-31,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Credito,6,25200,5040.0,1
16019,RAM-16G-01,76543210,2024-06-02,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Descuento Black Friday,Yape,2,420,84.0,1
16020,SSD-2TB-02,10293847,2023-01-18,Puno,Puno,Puno,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,2,1360,204.0,1
16021,LAP-GMR-01,70615243,2023-04-24,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Campana Back to School,Plin,9,37800,3780.0,1
16022,SSD-1TB-01,10293847,2023-07-04,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Debito,7,2240,0.0,0
16023,GPU-RTX-40,09876543,2025-06-06,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,4,7400,1480.0,1
16024,GPU-RTX-40,09876543,2025-10-08,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Efectivo,9,16650,1665.0,1
16025,SSD-2TB-02,71234567,2024-11-03,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,9,6120,918.0,1
16026,AUD-SNY-WH,09876543,2024-08-23,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,9,8550,1710.0,1
16027,MNT-GMR-27,44332211,2025-11-23,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Debito,8,7600,760.0,1
16028,LAP-GMR-01,09876543,2025-12-11,Lima,Lima,Ate,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,2,8400,1260.0,1
16029,MNT-GMR-27,73418529,2025-08-28,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Yape,7,6650,997.5,1
16030,SSD-1TB-01,41253698,2025-09-03,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Debito,7,2240,448.0,1
16031,MNT-GMR-27,41253698,2024-10-03,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,1,950,0.0,0
16032,MNT-GMR-27,49586712,2023-12-03,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Campana Back to School,Yape,9,8550,855.0,1
16033,SSD-2TB-02,76543210,2025-11-24,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,2,1360,272.0,1
16034,GPU-RTX-40,76543210,2025-03-20,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,4,7400,1480.0,1
16035,RAM-16G-01,44332211,2025-01-24,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Credito,8,1680,0.0,0
16036,GPU-RTX-40,09876543,2024-09-28,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Plin,9,16650,2497.5,1
16037,LAP-MAC-03,71234567,2025-05-26,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Credito,4,20400,3060.0,1
16038,LAP-GMR-01,73418529,2023-04-11,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Tarjeta Debito,8,33600,3360.0,1
16039,LAP-MAC-03,76543210,2024-06-20,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,4,20400,2040.0,1
16040,SSD-1TB-01,09876543,2024-03-27,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Descuento Black Friday,Plin,7,2240,448.0,1
16041,KEY-HYP-ALL,41253698,2023-11-21,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Debito,9,3510,351.0,1
16042,GPU-RTX-40,45321678,2025-10-08,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Efectivo,7,12950,1295.0,1
16043,KEY-HYP-ALL,09876543,2025-11-05,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,10,3900,780.0,1
16044,SSD-2TB-02,44332211,2025-08-29,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,8,5440,0.0,0
16045,RAM-16G-01,55667788,2023-09-11,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Debito,3,630,63.0,1
16046,MNT-GMR-27,45321678,2023-02-17,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Yape,2,1900,190.0,1
16047,RAM-16G-01,71234567,2024-07-19,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Efectivo,2,420,42.0,1
16048,GPU-RTX-40,09876543,2024-12-16,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Plin,10,18500,0.0,0
16049,MNT-GMR-27,73418529,2024-03-30,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Sin Promocion / Precio Regular,Efectivo,7,6650,0.0,0
16050,GPU-RTX-40,44332211,2024-02-11,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,7,12950,1295.0,1
16051,AUD-SNY-WH,10293847,2023-07-27,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Debito,8,7600,1140.0,1
16052,SSD-2TB-02,73418529,2025-08-03,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,9,6120,612.0,1
16053,SSD-1TB-01,09876543,2024-08-06,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,6,1920,0.0,0
16054,GPU-RTX-40,71234567,2023-02-20,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,5,9250,925.0,1
16055,SSD-1TB-01,49586712,2024-09-12,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Back to School,Efectivo,5,1600,160.0,1
16056,KEY-HYP-ALL,44332211,2024-11-22,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Credito,5,1950,195.0,1
16057,SSD-2TB-02,70615243,2024-08-02,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Debito,6,4080,0.0,0
16058,AUD-SNY-WH,44332211,2025-02-01,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,4,3800,380.0,1
16059,SSD-1TB-01,70615243,2024-11-02,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Debito,6,1920,0.0,0
16060,RAM-16G-01,55667788,2025-03-27,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Credito,5,1050,157.5,1
16061,SSD-1TB-01,55667788,2023-09-10,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,9,2880,288.0,1
16062,LAP-OFF-02,10293847,2023-07-31,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,4,10000,1000.0,1
16063,SSD-1TB-01,73418529,2024-04-11,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Debito,3,960,144.0,1
16064,AUD-SNY-WH,73418529,2023-04-23,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,2,1900,190.0,1
16065,MNT-GMR-27,41253698,2023-10-12,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Debito,10,9500,1900.0,1
16066,LAP-GMR-01,10293847,2025-04-10,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,9,37800,0.0,0
16067,RAM-16G-01,49586712,2025-12-24,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,8,1680,168.0,1
16068,MNT-GMR-27,49586712,2025-11-20,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Plin,2,1900,0.0,0
16069,LAP-OFF-02,55667788,2024-09-06,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,1,2500,500.0,1
16070,SSD-1TB-01,09876543,2023-11-18,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,8,2560,512.0,1
16071,MNT-GMR-27,73418529,2023-05-06,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,8,7600,1520.0,1
16072,MNT-GMR-27,71234567,2023-03-26,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Credito,8,7600,760.0,1
16073,MOU-LOG-G5,41253698,2024-12-11,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Efectivo,5,1400,0.0,0
16074,GPU-RTX-40,49586712,2024-03-22,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Campana Back to School,Yape,9,16650,1665.0,1
16075,AUD-SNY-WH,71234567,2024-11-25,Puno,Puno,Puno,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,10,9500,1425.0,1
16076,KEY-HYP-ALL,71234567,2024-01-26,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Credito,2,780,156.0,1
16077,LAP-MAC-03,41253698,2024-08-24,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Campana Cyber Wow Mayo,Yape,7,35700,5355.0,1
16078,LAP-GMR-01,10293847,2023-04-16,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,10,42000,4200.0,1
16079,AUD-SNY-WH,41253698,2025-01-11,Puno,Puno,Puno,Sur,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,3,2850,285.0,1
16080,LAP-OFF-02,45321678,2023-06-13,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Yape,5,12500,1875.0,1
16081,SSD-1TB-01,10293847,2025-06-02,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,3,960,96.0,1
16082,MOU-LOG-G5,55667788,2025-10-11,Puno,Puno,Puno,Sur,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Debito,1,280,28.0,1
16083,MOU-LOG-G5,76543210,2024-12-28,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,4,1120,224.0,1
16084,GPU-RTX-40,45321678,2024-04-21,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Plin,4,7400,0.0,0
16085,AUD-SNY-WH,70615243,2024-05-06,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,9,8550,855.0,1
16086,MOU-LOG-G5,49586712,2025-11-11,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Debito,7,1960,294.0,1
16087,MNT-GMR-27,10293847,2023-04-29,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Plin,4,3800,380.0,1
16088,GPU-RTX-40,71234567,2023-09-29,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Credito,8,14800,1480.0,1
16089,MOU-LOG-G5,10293847,2023-09-22,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Plin,4,1120,112.0,1
16090,MNT-GMR-27,73418529,2023-04-22,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Efectivo,6,5700,0.0,0
16091,KEY-HYP-ALL,49586712,2025-08-18,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Descuento Black Friday,Efectivo,1,390,78.0,1
16092,LAP-GMR-01,55667788,2025-12-14,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,6,25200,2520.0,1
16093,MOU-LOG-G5,76543210,2024-10-02,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Debito,5,1400,280.0,1
16094,SSD-2TB-02,10293847,2023-01-31,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Tarjeta Debito,2,1360,272.0,1
16095,MOU-LOG-G5,09876543,2024-03-15,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,5,1400,140.0,1
16096,AUD-SNY-WH,70615243,2025-04-26,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,9,8550,1282.5,1
16097,MNT-GMR-27,45321678,2023-04-12,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,7,6650,665.0,1
16098,KEY-HYP-ALL,45321678,2025-06-15,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Efectivo,10,3900,390.0,1
16099,RAM-16G-01,76543210,2025-09-17,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,3,630,94.5,1
16100,LAP-GMR-01,70615243,2023-06-16,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Debito,8,33600,3360.0,1
16101,SSD-1TB-01,76543210,2023-09-13,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Efectivo,6,1920,192.0,1
16102,KEY-HYP-ALL,41253698,2025-05-10,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Back to School,Efectivo,10,3900,390.0,1
16103,SSD-2TB-02,55667788,2025-10-05,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,6,4080,408.0,1
16104,MNT-GMR-27,70615243,2025-07-25,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Yape,9,8550,855.0,1
16105,SSD-1TB-01,49586712,2025-09-14,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Credito,1,320,32.0,1
16106,MOU-LOG-G5,09876543,2023-09-24,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Campana Back to School,Plin,6,1680,168.0,1
16107,AUD-SNY-WH,76543210,2025-12-26,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Descuento Black Friday,Plin,6,5700,1140.0,1
16108,MOU-LOG-G5,10293847,2025-07-02,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Debito,5,1400,0.0,0
16109,AUD-SNY-WH,71234567,2025-12-12,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Credito,7,6650,997.5,1
16110,MOU-LOG-G5,45321678,2024-08-15,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,9,2520,252.0,1
16111,SSD-1TB-01,45321678,2024-05-21,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Yape,8,2560,256.0,1
16112,MOU-LOG-G5,55667788,2023-08-01,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Efectivo,1,280,28.0,1
16113,LAP-MAC-03,10293847,2023-03-18,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,8,40800,4080.0,1
16114,LAP-GMR-01,49586712,2023-03-06,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Yape,2,8400,840.0,1
16115,LAP-OFF-02,49586712,2025-02-24,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Plin,8,20000,0.0,0
16116,AUD-SNY-WH,70615243,2023-01-06,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,10,9500,1425.0,1
16117,SSD-1TB-01,73418529,2024-07-28,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,2,640,0.0,0
16118,LAP-OFF-02,73418529,2023-11-02,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Campana Cyber Wow Mayo,Efectivo,9,22500,3375.0,1
16119,KEY-HYP-ALL,09876543,2023-10-24,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,7,2730,273.0,1
16120,LAP-OFF-02,76543210,2025-11-20,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Credito,5,12500,2500.0,1
16121,MOU-LOG-G5,55667788,2023-07-20,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,7,1960,196.0,1
16122,LAP-GMR-01,55667788,2025-04-22,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,8,33600,5040.0,1
16123,MNT-GMR-27,49586712,2025-11-28,Lima,Lima,Los Olivos,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Yape,8,7600,0.0,0
